,UF,FX_ANO_CADASTRO_FAM,SIT_ATUALIZACAO,FX_RFPC,CO_LOCAL_DOMIC_FAM,REG,VL_RENDA_MEDIA_FAM,QTD_PESSOAS,REGIAO
1107,PA,5,0,2,2.0,489,168.10928365831003,2.1490785922398588,N
1108,PA,5,0,3,1.0,5884,428.31731270362,2.510457423495963,N
1109,PA,5,0,3,2.0,1008,434.0843468862171,2.3433725237099563,N
1110,PA,5,0,4,1.0,8297,1093.349751981755,1.3073735841813625,N
1111,PA,5,0,4,2.0,2237,1083.8038600683299,1.2618742471385134,N
1112,PA,5,1,1,1.0,122879,41.106844225535596,1.9510839530786268,N
1113,PA,5,1,1,2.0,57191,40.85936127244786,2.0133225900116454,N
1114,PA,5,1,2,1.0,35633,161.25206523456217,1.781549601110006,N
1115,PA,5,1,2,2.0,9952,162.05049692892035,1.7367735716798895,N
1116,PA,5,1,3,1.0,53286,413.30306999749575,2.159506386416908,N
1117,PA,5,1,3,2.0,10675,413.34618379790095,2.106105676306793,N
1118,PA,5,1,4,1.0,40543,1179.1966035841356,1.349196754511071,N
1119,PA,5,1,4,2.0,10801,1153.7047958827588,1.3755086492036066,N
1120,PB,1,0,1,1.0,30181,23.693863072791633,2.9510007284199866,NE
1121,PB,1,0,1,2.0,15207,23.0760299531331,3.025151648078691,NE
1122,PB,1,0,2,1.0,3133,167.29706876887647,4.345598902137749,NE
1123,PB,1,0,2,2.0,967,170.834758393393,4.612376439791576,NE
1124,PB,1,0,3,1.0,9675,397.054538365522,2.889094587611698,NE
1125,PB,1,0,3,2.0,5098,393.40884317655446,2.954359580300788,NE
1126,PB,1,0,4,1.0,6929,965.8528353596845,1.6238275983979822,NE
1127,PB,1,0,4,2.0,3693,949.7931483349414,1.763711807833189,NE
1128,PB,1,1,1,1.0,54617,21.406860719725408,3.0386685333336607,NE
1129,PB,1,1,1,2.0,31836,20.679480260856497,3.2812364939436787,NE
1130,PB,1,1,2,1.0,3447,164.1902994781773,4.651676476600356,NE
1131,PB,1,1,2,2.0,1326,165.0804969092476,5.018038746836927,NE
1132,PB,1,1,3,1.0,10121,406.79745311601533,3.090085944390589,NE
1133,PB,1,1,3,2.0,5710,405.5633291334487,3.1801726111049775,NE
1134,PB,1,1,4,1.0,4005,1036.7700349114907,1.7990482396702587,NE
1135,PB,1,1,4,2.0,2173,1013.3667905619276,1.945319909299528,NE
1136,PB,2,0,1,1.0,33259,23.386180387310862,3.1352452927145644,NE
1137,PB,2,0,1,2.0,11542,21.604502185120666,3.2274172068691604,NE
1138,PB,2,0,2,1.0,3625,164.94110596446905,4.119003503663315,NE
1139,PB,2,0,2,2.0,530,169.52121263847772,4.526043975547414,NE
1140,PB,2,0,3,1.0,6716,372.53745062747754,2.9818266240096842,NE
1141,PB,2,0,3,2.0,1843,377.4831915484655,2.9389874509678977,NE
1142,PB,2,0,4,1.0,3678,981.3469237331964,1.422485541828121,NE
1143,PB,2,0,4,2.0,1098,976.3684009126675,1.553275945107446,NE
1144,PB,2,1,1,1.0,52076,20.701095121759174,3.2921585431209985,NE
1145,PB,2,1,1,2.0,26267,19.49882045726918,3.499459830890617,NE
1146,PB,2,1,2,1.0,3870,164.11172499563276,4.622855110082985,NE
1147,PB,2,1,2,2.0,842,161.67594656100178,5.0626739259681255,NE
1148,PB,2,1,3,1.0,7132,376.9138058336225,3.3092502566010285,NE
1149,PB,2,1,3,2.0,2511,376.00404611108036,3.4070644084809203,NE
1150,PB,2,1,4,1.0,1999,1066.9803760270454,1.6127139359949372,NE
1151,PB,2,1,4,2.0,656,1041.319808834153,1.776426245278704,NE
1152,PB,3,0,1,1.0,30850,23.166546341199048,2.653103921134399,NE
1153,PB,3,0,1,2.0,11865,22.092159657858858,2.6279796352236433,NE
1154,PB,3,0,2,1.0,2958,162.96777898812667,3.1441649118568735,NE
1155,PB,3,0,2,2.0,381,163.441266177399,3.2082352543290042,NE
1156,PB,3,0,3,1.0,6163,391.3385705432263,2.697614474989122,NE
1157,PB,3,0,3,2.0,1299,392.58599981196863,2.7131836398432143,NE
1158,PB,3,0,4,1.0,7639,1044.542791965817,1.3727463907443584,NE
1159,PB,3,0,4,2.0,2007,1001.9956827486313,1.407094473561666,NE
1160,PB,3,1,1,1.0,45423,20.503900821852472,2.9253471457847864,NE
1161,PB,3,1,1,2.0,25216,19.765937131953006,3.0161618033308515,NE
1162,PB,3,1,2,1.0,3070,159.6040471704827,3.7409738399989716,NE
1163,PB,3,1,2,2.0,548,157.50932416789558,3.9554806580582977,NE
1164,PB,3,1,3,1.0,5925,399.7670506670505,3.0203558008571645,NE
1165,PB,3,1,3,2.0,1734,385.6586306195662,3.152007293413142,NE
1166,PB,3,1,4,1.0,3136,1105.7192868584498,1.5349272184113332,NE
1167,PB,3,1,4,2.0,770,1077.7302371985477,1.5935110664857828,NE
1168,PB,4,0,1,1.0,49918,25.5501509214438,1.969930210796781,NE
1169,PB,4,0,1,2.0,15771,24.427367501587323,1.9492541295006867,NE
1170,PB,4,0,2,1.0,7008,168.9916813924782,2.163018525037024,NE
1171,PB,4,0,2,2.0,806,170.15179674094102,2.0934919468571582,NE
1172,PB,4,0,3,1.0,21844,420.504941454286,2.4496650888628206,NE
1173,PB,4,0,3,2.0,3516,430.02586196660457,2.434341133035499,NE
1174,PB,4,0,4,1.0,49807,1054.1559071845224,1.344911004491454,NE
1175,PB,4,0,4,2.0,11720,1017.8233224769525,1.385281170721699,NE
1176,PB,4,1,1,1.0,60180,22.651913583395512,2.3106471236575032,NE
1177,PB,4,1,1,2.0,27122,21.33925309478333,2.3246756271781455,NE
1178,PB,4,1,2,1.0,4442,161.71966742981675,2.5951722894428486,NE
1179,PB,4,1,2,2.0,700,157.60411942317492,2.6669915411523393,NE
1180,PB,4,1,3,1.0,13114,440.72472262468506,2.689071650788325,NE
1181,PB,4,1,3,2.0,2871,440.621703623798,2.6744285385326845,NE
1182,PB,4,1,4,1.0,14593,1119.0597771847224,1.4424887740899568,NE
1183,PB,4,1,4,2.0,3862,1096.3921632823854,1.5079598700061287,NE
1184,PB,5,0,1,1.0,3327,28.66396139561536,1.7628306043518978,NE
1185,PB,5,0,1,2.0,937,25.68318009834139,1.782638597799888,NE
1186,PB,5,0,2,1.0,750,173.06197932331136,2.3811999999901636,NE
1187,PB,5,0,2,2.0,89,170.34496124031008,1.9155038759689924,NE
1188,PB,5,0,3,1.0,2875,434.50228604075386,2.5397962274715984,NE
1189,PB,5,0,3,2.0,464,436.91277349851083,2.6055836602375506,NE
1190,PB,5,0,4,1.0,4436,1093.449299617274,1.542765715085025,NE
1191,PB,5,0,4,2.0,978,1063.6198266109482,1.4836372830288809,NE
1192,PB,5,1,1,1.0,76969,27.988380466080134,1.7368424363085881,NE
1193,PB,5,1,1,2.0,28760,26.939996939461423,1.7037049461931195,NE
1194,PB,5,1,2,1.0,11892,164.84768530529954,1.8594173151673206,NE
1195,PB,5,1,2,2.0,2233,163.10915981226083,1.8392435487733418,NE
1196,PB,5,1,3,1.0,24755,430.20705442266734,2.4486619283366147,NE
1197,PB,5,1,3,2.0,4497,425.1994053339114,2.4449535831549998,NE
1198,PB,5,1,4,1.0,17503,1150.8336218182308,1.5192708756623217,NE
1199,PB,5,1,4,2.0,4191,1111.4916795178528,1.5266867707803646,NE
1200,PE,1,0,1,1.0,56669,29.869391022659684,2.845886497141709,NE
1201,PE,1,0,1,2.0,23981,28.542355493904967,2.970264891499974,NE
1202,PE,1,0,2,1.0,7578,166.13319554354666,4.035177448895459,NE
1203,PE,1,0,2,2.0,1979,166.80155159322575,4.469286691476061,NE
1204,PE,1,0,3,1.0,21371,400.9154617002665,2.765661015074503,NE
1205,PE,1,0,3,2.0,8231,400.15507066410953,2.8125187727560426,NE
1206,PE,1,0,4,1.0,14908,967.1024861464277,1.5059645903188779,NE
1207,PE,1,0,4,2.0,6459,946.4581108411945,1.6555576738451683,NE
1208,PE,1,1,1,1.0,111886,26.452636720093057,2.833586129256672,NE
1209,PE,1,1,1,2.0,59227,24.850574951024075,3.0680584860936784,NE
1210,PE,1,1,2,1.0,9254,159.9579180157736,4.123999462305618,NE
1211,PE,1,1,2,2.0,2752,161.14361290962336,4.736842514172262,NE
1212,PE,1,1,3,1.0,23738,420.494165629585,2.9487657307995154,NE
1213,PE,1,1,3,2.0,10108,415.51837299826815,3.063629691206783,NE
1214,PE,1,1,4,1.0,10021,1052.7852761660185,1.608469064134839,NE
1215,PE,1,1,4,2.0,4461,1030.6196705582151,1.8233943022086039,NE
1216,PE,2,0,1,1.0,80499,30.0247935973903,3.059126801464111,NE
1217,PE,2,0,1,2.0,23013,27.4654501150585,3.1826188797804176,NE
1218,PE,2,0,2,1.0,11726,160.57602528293035,3.8867673588598692,NE
1219,PE,2,0,2,2.0,1542,163.15139989172707,4.340533013888058,NE
1220,PE,2,0,3,1.0,19927,379.64906667486395,2.8643253402009776,NE
1221,PE,2,0,3,2.0,3743,378.23919243988496,2.9131474834693987,NE
1222,PE,2,0,4,1.0,11618,974.7370752333377,1.4006569957729595,NE
1223,PE,2,0,4,2.0,2070,959.4188067117163,1.4298100411677845,NE
1224,PE,2,1,1,1.0,142266,25.989810109476256,3.1341972434918235,NE
1225,PE,2,1,1,2.0,58615,23.69288502136413,3.3953163289285713,NE
1226,PE,2,1,2,1.0,13701,157.7211647334069,4.187891407705747,NE
1227,PE,2,1,2,2.0,2252,159.85312580949167,4.631951304075618,NE
1228,PE,2,1,3,1.0,22622,394.2909267900788,3.1083130654438316,NE
1229,PE,2,1,3,2.0,5597,377.3908219951377,3.331814149876163,NE
1230,PE,2,1,4,1.0,8374,1055.823554509914,1.486776528545309,NE
1231,PE,2,1,4,2.0,1460,1038.622533664474,1.664731887086201,NE
1232,PE,3,0,1,1.0,68253,30.10572735410556,2.627097830148667,NE
1233,PE,3,0,1,2.0,23061,27.91207482150669,2.6229443659943272,NE
1234,PE,3,0,2,1.0,7668,162.84589034415762,2.817559551011689,NE
1235,PE,3,0,2,2.0,1033,162.1148447912241,3.197325675616254,NE
1236,PE,3,0,3,1.0,17098,402.0301367863358,2.607760348456761,NE
1237,PE,3,0,3,2.0,2672,393.4474284296021,2.626494456119003,NE
1238,PE,3,0,4,1.0,18682,1033.1365975332658,1.389603868453783,NE
1239,PE,3,0,4,2.0,3511,997.9244599512573,1.4198879899482075,NE
1240,PE,3,1,1,1.0,111287,26.298545113340086,2.841673349136446,NE
1241,PE,3,1,1,2.0,53290,24.249169210419826,2.9475121850374673,NE
1242,PE,3,1,2,1.0,8801,155.149163039528,3.4720777118313637,NE
1243,PE,3,1,2,2.0,1374,156.1535972439226,3.690266683292422,NE
1244,PE,3,1,3,1.0,17130,420.1723144224645,2.849402472384025,NE
1245,PE,3,1,3,2.0,3458,395.8505247768075,3.049314016118299,NE
1246,PE,3,1,4,1.0,10145,1108.5216372121486,1.431673603738504,NE
1247,PE,3,1,4,2.0,1700,1100.967400837516,1.4609783624453585,NE
1248,PE,4,0,1,1.0,131084,31.4032790081785,1.980069642225841,NE
1249,PE,4,0,1,2.0,35176,29.19780967494341,1.9082249362326589,NE
1250,PE,4,0,2,1.0,21901,165.02118094741436,2.0753154420413304,NE
1251,PE,4,0,2,2.0,2446,163.37133985470507,1.9044556507676553,NE
1252,PE,4,0,3,1.0,61113,415.97173166746575,2.4147481909326176,NE
1253,PE,4,0,3,2.0,7861,417.4196138982354,2.3790378040391964,NE
1254,PE,4,0,4,1.0,108960,1049.8685408092333,1.3379959588217023,NE
1255,PE,4,0,4,2.0,23164,1012.9393400376119,1.3615613696429874,NE
1256,PE,4,1,1,1.0,165037,27.40956370928959,2.2408136838972292,NE
1257,PE,4,1,1,2.0,62659,26.181236038787603,2.248196712489032,NE
1258,PE,4,1,2,1.0,16216,158.37367594446957,2.5308054599604493,NE
1259,PE,4,1,2,2.0,2126,158.3268259822516,2.5740148996337626,NE
1260,PE,4,1,3,1.0,39718,442.420680113813,2.6173900786167055,NE
1261,PE,4,1,3,2.0,6294,447.4448425972602,2.625673003658044,NE
1262,PE,4,1,4,1.0,45795,1109.9745440595862,1.3574781745151399,NE
1263,PE,4,1,4,2.0,9403,1096.5516436620835,1.393528898113625,NE
1264,PE,5,0,1,1.0,8861,33.10409763914105,1.7522308047639101,NE
1265,PE,5,0,1,2.0,2139,31.9211804659074,1.6747991545399294,NE
1266,PE,5,0,2,1.0,2157,167.56553816907123,2.2893645902904485,NE
1267,PE,5,0,2,2.0,268,168.15630820879358,2.0400656992274926,NE
1268,PE,5,0,3,1.0,6769,431.0062676925316,2.5533970910395807,NE
1269,PE,5,0,3,2.0,974,442.0359998615406,2.392225524746905,NE
1270,PE,5,0,4,1.0,8699,1083.8617415964657,1.5409750267425897,NE
1271,PE,5,0,4,2.0,1748,1077.8350305721253,1.4035833222227738,NE
1272,PE,5,1,1,1.0,200741,29.747132976840152,1.6594299887153332,NE
1273,PE,5,1,1,2.0,67406,28.81431985846956,1.6223801091846277,NE
1274,PE,5,1,2,1.0,41317,162.05145603010908,1.867374904067914,NE
1275,PE,5,1,2,2.0,6054,160.2236645812466,1.7016346011674874,NE
1276,PE,5,1,3,1.0,66330,427.1149903926265,2.326099133960318,NE
1277,PE,5,1,3,2.0,10061,428.35767306136034,2.277870149014847,NE
1278,PE,5,1,4,1.0,40739,1157.0952659519571,1.4990153577358556,NE
1279,PE,5,1,4,2.0,9823,1138.8766573691316,1.462247716572765,NE
1280,PI,1,0,1,1.0,19017,23.957644898278392,2.854387970898304,NE
1281,PI,1,0,1,2.0,15366,22.162789327390353,3.0049016447850603,NE
1282,PI,1,0,2,1.0,2040,165.3477585698553,4.290798505060923,NE
1283,PI,1,0,2,2.0,769,166.35472435046543,4.692061237588577,NE
1284,PI,1,0,3,1.0,6081,407.267599931813,2.8096613218811473,NE
1285,PI,1,0,3,2.0,4173,412.82634568933923,2.733519849348155,NE
1286,PI,1,0,4,1.0,5385,991.8085119481964,1.6305014927567132,NE
1287,PI,1,0,4,2.0,3955,955.1102840745568,1.756037826450456,NE
1288,PI,1,1,1,1.0,40157,23.37273053492603,2.980942208398138,NE
1289,PI,1,1,1,2.0,40982,21.266085856143786,3.1797463749821415,NE
1290,PI,1,1,2,1.0,2862,165.19052585314756,4.559002334226394,NE
1291,PI,1,1,2,2.0,1371,164.3535617767939,5.0713862853315925,NE
1292,PI,1,1,3,1.0,9119,423.2663326490951,3.0309407588959347,NE
1293,PI,1,1,3,2.0,7325,416.1626750516512,3.1166415125671705,NE
1294,PI,1,1,4,1.0,4450,1059.8940405201602,1.7507445725162551,NE
1295,PI,1,1,4,2.0,3561,1045.7065291872905,1.8646884600690894,NE
1296,PI,2,0,1,1.0,20912,23.510525120461764,3.1184003262426234,NE
1297,PI,2,0,1,2.0,12774,21.059698094253374,3.266744770581038,NE
1298,PI,2,0,2,1.0,2065,160.34211242407122,3.975068077203647,NE
1299,PI,2,0,2,2.0,517,167.47628110760357,4.489523475141957,NE
1300,PI,2,0,3,1.0,3606,381.93149899253746,2.8676082254778748,NE
1301,PI,2,0,3,2.0,1390,394.90598225324493,2.8394523976771056,NE
1302,PI,2,0,4,1.0,2529,1022.5143492114113,1.530808006376812,NE
1303,PI,2,0,4,2.0,1330,971.3086080621739,1.5097862974015626,NE
1304,PI,2,1,1,1.0,41767,21.43410213423704,3.296879664656707,NE
1305,PI,2,1,1,2.0,35336,19.134082124156894,3.528960611527584,NE
1306,PI,2,1,2,1.0,2716,163.72086486228287,4.48250318043199,NE
1307,PI,2,1,2,2.0,1075,165.0747555505845,4.965771489528082,NE
1308,PI,2,1,3,1.0,5920,384.64061416784267,3.2684189792966394,NE
1309,PI,2,1,3,2.0,3401,383.0025443431911,3.3405421416986734,NE
1310,PI,2,1,4,1.0,1940,1092.408800481938,1.5998674286575831,NE
1311,PI,2,1,4,2.0,997,1048.2267963795164,1.726073151620747,NE
1312,PI,3,0,1,1.0,19936,23.473079288032697,2.579116821834087,NE
1313,PI,3,0,1,2.0,13203,22.35652860987011,2.570959354716583,NE
1314,PI,3,0,2,1.0,1816,160.35233734216953,3.0119403816051364,NE
1315,PI,3,0,2,2.0,320,161.46339137751536,2.95620160013691,NE
1316,PI,3,0,3,1.0,3085,399.33900623652676,2.636792707720804,NE
1317,PI,3,0,3,2.0,885,401.89508108201113,2.5926766735243794,NE
1318,PI,3,0,4,1.0,4864,1099.6319821584789,1.4189252651140916,NE
1319,PI,3,0,4,2.0,2216,1024.8115850361644,1.4157260040682849,NE
1320,PI,3,1,1,1.0,34521,22.03050179364637,2.882752297315715,NE
1321,PI,3,1,1,2.0,30204,19.82547763680364,3.0089303620239582,NE
1322,PI,3,1,2,1.0,2185,159.16511298480498,3.5971013533083886,NE
1323,PI,3,1,2,2.0,623,160.29549957872106,3.824905091180259,NE
1324,PI,3,1,3,1.0,4740,415.34951456175594,2.9370865591952686,NE
1325,PI,3,1,3,2.0,2001,399.67873998688367,3.120365578173185,NE
1326,PI,3,1,4,1.0,3052,1113.6147267644594,1.5013672005058556,NE
1327,PI,3,1,4,2.0,1271,1120.099673144233,1.4807121952381315,NE
1328,PI,4,0,1,1.0,34661,25.84485254693509,2.001803380302616,NE
1329,PI,4,0,1,2.0,18494,24.97631537465543,1.9164757664201226,NE
1330,PI,4,0,2,1.0,4119,166.17725798872456,2.141882497126777,NE
1331,PI,4,0,2,2.0,754,164.5142400089299,2.0419455617745963,NE
1332,PI,4,0,3,1.0,12421,414.19413534893914,2.4305998987014075,NE
1333,PI,4,0,3,2.0,2497,431.29412366156697,2.3836095821219097,NE
1334,PI,4,0,4,1.0,27462,1111.4037901138095,1.3668914100983733,NE
1335,PI,4,0,4,2.0,10779,1052.1915359509935,1.4141700145900138,NE
1336,PI,4,1,1,1.0,48437,24.083665120610394,2.3142507372070305,NE
1337,PI,4,1,1,2.0,34510,22.36465737763769,2.3292069992423805,NE
1338,PI,4,1,2,1.0,3441,161.32321884271005,2.6079210877380157,NE
1339,PI,4,1,2,2.0,715,155.9668933500973,2.6418041903144514,NE
1340,PI,4,1,3,1.0,11939,440.7644194400341,2.686243652884563,NE
1341,PI,4,1,3,2.0,3778,459.15132996710463,2.64344638117864,NE
1342,PI,4,1,4,1.0,13108,1154.0783157274514,1.413457397934063,NE
1343,PI,4,1,4,2.0,5430,1127.588998583451,1.458286508292621,NE
1344,PI,5,0,1,1.0,2174,27.49505874594843,1.7899382736995837,NE
1345,PI,5,0,1,2.0,1002,27.258747647147683,1.6158438647093285,NE
1346,PI,5,0,2,1.0,400,174.33592493114824,2.0994233124195905,NE
1347,PI,5,0,2,2.0,66,167.28191489361703,1.9042553191489362,NE
1348,PI,5,0,3,1.0,1757,423.1022728614048,2.562454038075717,NE
1349,PI,5,0,3,2.0,361,437.18128762999453,2.485529556650246,NE
1350,PI,5,0,4,1.0,2989,1116.5737399574589,1.4953460065062292,NE
1351,PI,5,0,4,2.0,1033,1098.8412283670891,1.480935966615917,NE
1352,PI,5,1,1,1.0,62147,30.04699245319881,1.693717389423348,NE
1353,PI,5,1,1,2.0,38191,28.354062089871867,1.6581664343276352,NE
1354,PI,5,1,2,1.0,8233,163.86686294124402,1.8043239360278727,NE
1355,PI,5,1,2,2.0,2442,163.86534292515367,1.6724510205268257,NE
1356,PI,5,1,3,1.0,17965,427.7448172399466,2.4583588454641996,NE
1357,PI,5,1,3,2.0,5101,431.3959146237231,2.3507828245869864,NE
1358,PI,5,1,4,1.0,14556,1199.1766618191793,1.46511109597612,NE
1359,PI,5,1,4,2.0,6075,1167.9913517582993,1.4270600985598045,NE
1360,PR,1,0,1,1.0,8715,41.76438306108255,2.662274479818941,S
1361,PR,1,0,1,2.0,2575,50.173435789473544,3.031849273726552,S
1362,PR,1,0,2,1.0,4583,160.03513979620735,3.4826647091674934,S
1363,PR,1,0,2,2.0,1584,158.9435022114609,3.5179875718175673,S
1364,PR,1,0,3,1.0,12757,400.19040097499123,2.978270338147596,S
1365,PR,1,0,3,2.0,3203,383.49912496304484,3.183191020077454,S
1366,PR,1,0,4,1.0,9460,962.559750151031,1.843222510362223,S
1367,PR,1,0,4,2.0,1682,949.6964779895009,2.190654201588853,S
1368,PR,1,1,1,1.0,22922,40.784499683831385,2.702604570710361,S
1369,PR,1,1,1,2.0,5989,45.07294991220313,3.0871367509534524,S
1370,PR,1,1,2,1.0,8898,157.0821312614784,3.3213509936829713,S
1371,PR,1,1,2,2.0,2772,156.65834569389585,3.601711508773449,S
1372,PR,1,1,3,1.0,24821,423.86244831383823,2.9561491485969165,S
1373,PR,1,1,3,2.0,4770,399.8430112893774,3.1642485360878596,S
1374,PR,1,1,4,1.0,11747,1025.0722301064407,1.8948689057316495,S
1375,PR,1,1,4,2.0,1790,983.9766053383402,2.2997351604829825,S
1376,PR,2,0,1,1.0,9945,44.43765530913124,3.0526856782943854,S
1377,PR,2,0,1,2.0,2900,48.95776817684903,3.2771831963854656,S
1378,PR,2,0,2,1.0,5610,156.43128916900795,3.6114953040893503,S
1379,PR,2,0,2,2.0,1799,155.56447700413892,3.7823046386547543,S
1380,PR,2,0,3,1.0,10987,381.74422342049303,3.2360461052507854,S
1381,PR,2,0,3,2.0,2292,360.52372531632113,3.453523817714559,S
1382,PR,2,0,4,1.0,7970,984.4273164502777,1.752838165375952,S
1383,PR,2,0,4,2.0,959,961.2124044739887,2.0471055417427526,S
1384,PR,2,1,1,1.0,22881,43.10129861166029,3.2694859532419076,S
1385,PR,2,1,1,2.0,6719,44.84134021987649,3.511741751641512,S
1386,PR,2,1,2,1.0,9728,156.42009342702352,3.7163712089009633,S
1387,PR,2,1,2,2.0,3065,155.55086119457147,3.9351478672714535,S
1388,PR,2,1,3,1.0,19064,394.7364877944505,3.286457199330226,S
1389,PR,2,1,3,2.0,3556,372.99554789564235,3.53731429063477,S
1390,PR,2,1,4,1.0,8823,1024.768932613675,1.8546032331550482,S
1391,PR,2,1,4,2.0,981,973.813820335846,2.1750599270314064,S
1392,PR,3,0,1,1.0,22112,41.22340669836504,2.7597394142743985,S
1393,PR,3,0,1,2.0,4322,48.29047099196835,3.017576318954352,S
1394,PR,3,0,2,1.0,10487,157.34078684711656,3.2091522731652904,S
1395,PR,3,0,2,2.0,2022,155.8798822376988,3.506746934686141,S
1396,PR,3,0,3,1.0,25482,401.8199856778066,2.959029741403163,S
1397,PR,3,0,3,2.0,3272,382.43813666676294,3.1327602548246536,S
1398,PR,3,0,4,1.0,31372,1074.07981594493,1.6728563078823218,S
1399,PR,3,0,4,2.0,3406,1068.5141857663461,1.8690080349031815,S
1400,PR,3,1,1,1.0,42553,42.19690147362221,3.077056832346447,S
1401,PR,3,1,1,2.0,8564,45.918841216915496,3.280744262651646,S
1402,PR,3,1,2,1.0,16026,156.92656496485472,3.4348856993851724,S
1403,PR,3,1,2,2.0,3442,155.85852900207507,3.7039097456236028,S
1404,PR,3,1,3,1.0,36324,415.4808649078382,3.0048533537119253,S
1405,PR,3,1,3,2.0,4457,393.4887608954238,3.275064648234041,S
1406,PR,3,1,4,1.0,27727,1085.2808500185663,1.7580871486143828,S
1407,PR,3,1,4,2.0,2586,1064.1755448642382,1.9676694308427123,S
1408,PR,4,0,1,1.0,57488,37.39688724064838,2.249299023639914,S
1409,PR,4,0,1,2.0,8131,38.52989074109379,2.2984210656544213,S
1410,PR,4,0,2,1.0,24726,162.43970388221746,2.6957774551783373,S
1411,PR,4,0,2,2.0,3493,161.32535743524744,2.8593742947504515,S
1412,PR,4,0,3,1.0,91664,412.53426417883884,2.758922395233817,S
1413,PR,4,0,3,2.0,9431,401.33876117382346,2.917468716164095,S
1414,PR,4,0,4,1.0,125469,1097.9432048024025,1.7572158676119338,S
1415,PR,4,0,4,2.0,12824,1064.4311830156807,1.8528566005163158,S
1416,PR,4,1,1,1.0,79855,39.54645000899261,2.5429309807630993,S
1417,PR,4,1,1,2.0,11855,40.36657408873472,2.668586469085776,S
1418,PR,4,1,2,1.0,29223,159.0319804501428,2.987116374822168,S
1419,PR,4,1,2,2.0,4467,157.13181296015057,3.1552551908255753,S
1420,PR,4,1,3,1.0,76989,421.90280617478425,2.8245298021441414,S
1421,PR,4,1,3,2.0,8267,413.3981689567235,3.0103234338381313,S
1422,PR,4,1,4,1.0,68699,1096.0354625263185,1.7413661437853474,S
1423,PR,4,1,4,2.0,6717,1128.8123048023326,1.8522454042188898,S
1424,PR,5,0,1,1.0,4220,32.519388017157155,2.1247664274895466,S
1425,PR,5,0,1,2.0,460,36.63656825982444,2.178993245710113,S
1426,PR,5,0,2,1.0,1856,163.96434473316094,2.6595299996253785,S
1427,PR,5,0,2,2.0,190,162.9703125,2.8442708333333333,S
1428,PR,5,0,3,1.0,8551,425.5136112296045,2.8127049327181006,S
1429,PR,5,0,3,2.0,663,412.3428290828931,3.003081917448677,S
1430,PR,5,0,4,1.0,11811,1131.9159222101605,1.9811765180637766,S
1431,PR,5,0,4,2.0,1090,1098.1721712888236,1.9708886520289355,S
1432,PR,5,1,1,1.0,103251,34.80812474669069,2.083381652410311,S
1433,PR,5,1,1,2.0,12863,36.196629529931606,2.158297210759863,S
1434,PR,5,1,2,1.0,41859,162.9014360155341,2.543056683136313,S
1435,PR,5,1,2,2.0,5790,161.21604562083874,2.727904769121646,S
1436,PR,5,1,3,1.0,118388,419.5983731648673,2.6728793269245186,S
1437,PR,5,1,3,2.0,12361,406.67911303924416,2.8400311198178407,S
1438,PR,5,1,4,1.0,83529,1096.6861005443611,1.9696225528980589,S
1439,PR,5,1,4,2.0,7318,1093.9510469230272,2.090905151420074,S
1440,RJ,1,0,1,1.0,33997,32.49538417442839,3.0328990902983675,SE
1441,RJ,1,0,1,2.0,2604,31.40068542852414,3.08479697760184,SE
1442,RJ,1,0,2,1.0,5144,156.5077390535475,3.8110574791885323,SE
1443,RJ,1,0,2,2.0,486,155.46044459660322,4.008436155614694,SE
1444,RJ,1,0,3,1.0,8705,382.6840093480287,2.899957887660132,SE
1445,RJ,1,0,3,2.0,899,393.1528386230294,2.8590746931218116,SE
1446,RJ,1,0,4,1.0,4798,935.56863876468,1.5983126320321783,SE
1447,RJ,1,0,4,2.0,425,915.3753539256076,1.6382114704788164,SE
1448,RJ,1,1,1,1.0,43667,25.10821907821522,2.7969107007179805,SE
1449,RJ,1,1,1,2.0,4727,27.76564325173819,2.942337072613644,SE
1450,RJ,1,1,2,1.0,4236,155.30296844127434,3.3943211089431986,SE
1451,RJ,1,1,2,2.0,554,154.6618684085643,3.7555517048874045,SE
1452,RJ,1,1,3,1.0,9427,417.0837627518524,2.902934383796572,SE
1453,RJ,1,1,3,2.0,1176,401.49169111417626,3.010958886335076,SE
1454,RJ,1,1,4,1.0,4285,1024.288532671937,1.5834032355829748,SE
1455,RJ,1,1,4,2.0,479,1052.1808245786658,1.6157359138294012,SE
1456,RJ,2,0,1,1.0,74342,34.462833246684035,3.3169173109869536,SE
1457,RJ,2,0,1,2.0,5007,34.897385434413536,3.4268721300747647,SE
1458,RJ,2,0,2,1.0,11529,154.21445280659074,3.599022105009246,SE
1459,RJ,2,0,2,2.0,911,153.3181184342351,3.8056816578401005,SE
1460,RJ,2,0,3,1.0,14593,366.7987767504627,3.052059399744174,SE
1461,RJ,2,0,3,2.0,1167,359.2429986023187,3.135196961785396,SE
1462,RJ,2,0,4,1.0,7383,953.4345797043737,1.5180222131800918,SE
1463,RJ,2,0,4,2.0,477,925.1244037458232,1.4738094741291674,SE
1464,RJ,2,1,1,1.0,82995,26.07757390520558,3.1603945508591567,SE
1465,RJ,2,1,1,2.0,7945,29.050594487042503,3.2645069259721926,SE
1466,RJ,2,1,2,1.0,8365,154.61324049492126,3.6056872486521807,SE
1467,RJ,2,1,2,2.0,943,148.02658362658102,3.7417841160939282,SE
